0.000000000,0.000000000
0.000031999,0.000000000
0.000032000,0.000000000
0.000039999,0.000000000
0.000040000,0.014814815
0.000071999,0.014814815
0.000072000,0.000000000
0.000079999,0.000000000
0.000080000,0.029629630
0.000111999,0.029629630
0.000112000,0.000000000
0.000119999,0.000000000
0.000120000,0.044444444
0.000151999,0.044444444
0.000152000,0.000000000
0.000159999,0.000000000
0.000160000,0.059259259
0.000191999,0.059259259
0.000192000,0.000000000
0.000199999,0.000000000
0.000200000,0.074074074
0.000231999,0.074074074
0.000232000,0.000000000
0.000239999,0.000000000
0.000240000,0.088888889
0.000271999,0.088888889
0.000272000,0.000000000
0.000279999,0.000000000
0.000280000,0.103703704
0.000311999,0.103703704
0.000312000,0.000000000
0.000319999,0.000000000
0.000320000,0.118518519
0.000351999,0.118518519
0.000352000,0.000000000
0.000359999,0.000000000
0.000360000,0.133333333
0.000391999,0.133333333
0.000392000,0.000000000
0.000399999,0.000000000
0.000400000,0.148148148
0.000431999,0.148148148
0.000432000,0.000000000
0.000439999,0.000000000
0.000440000,0.162962963
0.000471999,0.162962963
0.000472000,0.000000000
0.000479999,0.000000000
0.000480000,0.177777778
0.000511999,0.177777778
0.000512000,0.000000000
0.000519999,0.000000000
0.000520000,0.192592593
0.000551999,0.192592593
0.000552000,0.000000000
0.000559999,0.000000000
0.000560000,0.207407407
0.000591999,0.207407407
0.000592000,0.000000000
0.000599999,0.000000000
0.000600000,0.222222222
0.000631999,0.222222222
0.000632000,0.000000000
0.000639999,0.000000000
0.000640000,0.237037037
0.000671999,0.237037037
0.000672000,0.000000000
0.000679999,0.000000000
0.000680000,0.251851852
0.000711999,0.251851852
0.000712000,0.000000000
0.000719999,0.000000000
0.000720000,0.266666667
0.000751999,0.266666667
0.000752000,0.000000000
0.000759999,0.000000000
0.000760000,0.281481481
0.000791999,0.281481481
0.000792000,0.000000000
0.000799999,0.000000000
0.000800000,0.296296296
0.000831999,0.296296296
0.000832000,0.000000000
0.000839999,0.000000000
0.000840000,0.311111111
0.000871999,0.311111111
0.000872000,0.000000000
0.000879999,0.000000000
0.000880000,0.325925926
0.000911999,0.325925926
0.000912000,0.000000000
0.000919999,0.000000000
0.000920000,0.340740741
0.000951999,0.340740741
0.000952000,0.000000000
0.000959999,0.000000000
0.000960000,0.355555556
0.000991999,0.355555556
0.000992000,0.000000000
0.000999999,0.000000000
0.001000000,0.370370370
0.001031999,0.370370370
0.001032000,0.000000000
0.001039999,0.000000000
0.001040000,0.385185185
0.001071999,0.385185185
0.001072000,0.000000000
0.001079999,0.000000000
0.001080000,0.400000000
0.001111999,0.400000000
0.001112000,0.000000000
0.001119999,0.000000000
0.001120000,0.414814815
0.001151999,0.414814815
0.001152000,0.000000000
0.001159999,0.000000000
0.001160000,0.429629630
0.001191999,0.429629630
0.001192000,0.000000000
0.001199999,0.000000000
0.001200000,0.444444444
0.001231999,0.444444444
0.001232000,0.000000000
0.001239999,0.000000000
0.001240000,0.459259259
0.001271999,0.459259259
0.001272000,0.000000000
0.001279999,0.000000000
0.001280000,0.474074074
0.001311999,0.474074074
0.001312000,0.000000000
0.001319999,0.000000000
0.001320000,0.488888889
0.001351999,0.488888889
0.001352000,0.000000000
0.001359999,0.000000000
0.001360000,0.503703704
0.001391999,0.503703704
0.001392000,0.000000000
0.001399999,0.000000000
0.001400000,0.518518519
0.001431999,0.518518519
0.001432000,0.000000000
0.001439999,0.000000000
0.001440000,0.533333333
0.001471999,0.533333333
0.001472000,0.000000000
0.001479999,0.000000000
0.001480000,0.548148148
0.001511999,0.548148148
0.001512000,0.000000000
0.001519999,0.000000000
0.001520000,0.562962963
0.001551999,0.562962963
0.001552000,0.000000000
0.001559999,0.000000000
0.001560000,0.577777778
0.001591999,0.577777778
0.001592000,0.000000000
0.001599999,0.000000000
0.001600000,0.592592593
0.001631999,0.592592593
0.001632000,0.000000000
0.001639999,0.000000000
0.001640000,0.607407407
0.001671999,0.607407407
0.001672000,0.000000000
0.001679999,0.000000000
0.001680000,0.622222222
0.001711999,0.622222222
