        Time,    Channel 1,    Channel 2,    Channel 3,    Channel 4
6.26000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.28000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.30000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.32000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.34000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.36000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.38000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.40000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.42000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.44000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.46000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.48000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.50000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.52000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.54000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
6.56000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
6.58000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.60000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.62000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.64000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.66000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.68000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.70000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.72000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.74000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.76000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
6.78000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.80000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.82000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.84000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
6.86000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.88000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.90000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.92000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
6.94000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
6.96000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
6.98000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.00000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.02000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.04000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.06000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.08000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.10000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.12000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.14000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.16000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.18000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.20000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.22000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.24000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.26000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.28000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.30000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.32000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.34000e-004,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
7.36000e-004,  0.0000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
7.38000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.40000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.42000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.44000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.46000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.48000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.50000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.52000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.54000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.56000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.58000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.60000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.62000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.64000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
7.66000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
7.68000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
7.70000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
7.72000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
7.74000e-004,  1.2000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
7.76000e-004,  0.0000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
7.78000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.80000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.82000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.84000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.86000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.88000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
7.90000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.92000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.94000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.96000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
7.98000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.00000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.02000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.04000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.06000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.08000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.10000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.12000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.14000e-004,  1.2000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
8.16000e-004,  0.0000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
8.18000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.20000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.22000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.24000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.26000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.28000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.30000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.32000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.34000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.36000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.38000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
8.40000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
8.42000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
8.44000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
8.46000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.48000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.50000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.52000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.54000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-001,  4.4445e-001
8.56000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-001,  4.4445e-001
8.58000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.60000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.62000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.64000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.66000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.68000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
8.70000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.72000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.74000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.76000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
8.78000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.80000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.82000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.84000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
8.86000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.88000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.90000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.92000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
8.94000e-004,  1.2000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
8.96000e-004,  0.0000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
8.98000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.00000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.02000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.04000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.06000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.08000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.10000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.12000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.14000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.16000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.18000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
9.20000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
9.22000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
9.24000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
9.26000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.28000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.30000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.32000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.34000e-004,  1.2000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
9.36000e-004,  0.0000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
9.38000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.40000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.42000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.44000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.46000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.48000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.50000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.52000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.54000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.56000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.58000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
9.60000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
9.62000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
9.64000e-004,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
9.66000e-004,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.68000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.70000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.72000e-004,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
9.74000e-004,  1.2000e+000,  0.0000e+000,  1.4815e-001,  4.4445e-001
9.76000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-001,  4.4445e-001
9.78000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.80000e-004,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
9.82000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.84000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.86000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.88000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.90000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.92000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.94000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.96000e-004,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
9.98000e-004,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.00000e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.00200e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.00400e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.00600e-003,  0.0000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.00800e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.01000e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.01200e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.01400e-003,  1.2000e+000,  0.0000e+000,  1.7778e-001,  4.1482e-001
1.01600e-003,  0.0000e+000,  0.0000e+000,  1.7778e-001,  4.1482e-001
1.01800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.02000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.02200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.02400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.02600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.02800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.03000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.03200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.03400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.03600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.03800e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.04000e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.04200e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.04400e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.04600e-003,  0.0000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.04800e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.05000e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.05200e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.05400e-003,  1.2000e+000,  0.0000e+000,  1.7778e-001,  4.1482e-001
1.05600e-003,  0.0000e+000,  0.0000e+000,  1.7778e-001,  4.1482e-001
1.05800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.06000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.06200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.06400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.06600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.06800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.07000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.07200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.07400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.07600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.07800e-003,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
1.08000e-003,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
1.08200e-003,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
1.08400e-003,  0.0000e+000,  1.2000e+000,  1.4815e-002,  5.7779e-001
1.08600e-003,  0.0000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.08800e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.09000e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.09200e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.09400e-003,  1.2000e+000,  0.0000e+000,  1.9259e-001,  4.0001e-001
1.09600e-003,  0.0000e+000,  0.0000e+000,  1.9259e-001,  4.0001e-001
1.09800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.10000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.10200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.10400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.10600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.10800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.11000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.11200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.11400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.11600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.11800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.12000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.12200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.12400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.12600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.12800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.13000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.13200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.13400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.13600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.13800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.14000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.14200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.14400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.14600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.14800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.15000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.15200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.15400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.15600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.15800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.16000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.16200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.16400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.16600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.16800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.17000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.17200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.17400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.17600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.17800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.18000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.18200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.18400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.18600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.18800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.19000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.19200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.19400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.19600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.19800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.20000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.20200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.20400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.20600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.20800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.21000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.21200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.21400e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.21600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.21800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.22000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.22200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.22400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.22600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.22800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.23000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.23200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.23400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.23600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.23800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.24000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.24200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.24400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.24600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.24800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.25000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.25200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.25400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.25600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.25800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
